transect_id,x1,y1,x2,y2
666,16163940.0,-4592580.0000003,16163940.0,-4593779.9999997
667,16163889.90990991,-4592580.0000003,16163889.90990991,-4593779.9999997
668,16163890.18018018,-4593809.9999997,16163890.18018018,-4592610.0000003
669,16163940.27027027,-4593809.9999997,16163940.27027027,-4592610.0000003
670,16163370.0000003,-4593230.360360361,16164569.9999997,-4593230.360360361
671,16163980.45045045,-4593869.9999997,16163980.45045045,-4592670.0000003
672,16163827.976386609,-4592725.027343887,16164170.94253231,-4593874.972656113
673,16163370.0000003,-4593320.630630631,16164569.9999997,-4593320.630630631
674,16163959.279279279,-4592760.0000003,16163959.279279279,-4593959.9999997
675,16163909.18918919,-4592760.0000003,16163909.18918919,-4593959.9999997
676,16163859.0990991,-4592760.0000003,16163859.0990991,-4593959.9999997
677,16163250.0000003,-4593400.990990991,16164449.9999997,-4593400.990990991
678,16163220.0000003,-4593421.081081081,16164419.9999997,-4593421.081081081
679,16163798.828828828,-4592850.0000003,16163798.828828828,-4594049.9999997
680,16163160.0000003,-4593461.261261261,16164359.9999997,-4593461.261261261
681,16163728.64864865,-4592880.0000003,16163728.64864865,-4594079.9999997
682,16163100.0000003,-4593501.441441442,16164299.9999997,-4593501.441441442
683,16163100.0000003,-4593551.531531531,16164299.9999997,-4593551.531531531
684,16163698.378378378,-4593000.0000003,16163698.378378378,-4594199.9999997
685,16163648.288288288,-4593000.0000003,16163648.288288288,-4594199.9999997
686,16163040.0000003,-4593641.801801802,16164239.9999997,-4593641.801801802
687,16163040.0000003,-4593691.891891892,16164239.9999997,-4593691.891891892
688,16163040.0000003,-4593741.981981982,16164239.9999997,-4593741.981981982
689,16163627.927927928,-4593180.0000003,16163627.927927928,-4594379.9999997
690,16163010.0000003,-4593812.162162162,16164209.9999997,-4593812.162162162
691,16163010.0000003,-4593862.252252252,16164209.9999997,-4593862.252252252
692,16163040.0000003,-4593882.342342342,16164239.9999997,-4593882.342342342
693,16163010.0000003,-4593902.432432433,16164209.9999997,-4593902.432432433
694,16163010.0000003,-4593952.522522522,16164209.9999997,-4593952.522522522
695,16163622.612612613,-4594589.9999997,16163622.612612613,-4593390.0000003
696,16163642.702702703,-4594619.9999997,16163642.702702703,-4593420.0000003
697,16163692.792792793,-4594619.9999997,16163692.792792793,-4593420.0000003
698,16163712.882882884,-4594589.9999997,16163712.882882884,-4593390.0000003
699,16163160.0000003,-4593992.972972973,16164359.9999997,-4593992.972972973
700,16163783.063063063,-4594619.9999997,16163783.063063063,-4593420.0000003
701,16163803.153153153,-4594649.9999997,16163803.153153153,-4593450.0000003
702,16163853.243243244,-4594649.9999997,16163853.243243244,-4593450.0000003
703,16163903.333333334,-4594649.9999997,16163903.333333334,-4593450.0000003
704,16163310.0000003,-4594093.423423423,16164509.9999997,-4594093.423423423
705,16164539.9999997,-4594106.486486486,16163340.0000003,-4594106.486486486
706,16164539.9999997,-4594056.396396397,16163340.0000003,-4594056.396396397
707,16163983.693693694,-4594649.9999997,16163983.693693694,-4593450.0000003
708,16163430.0000003,-4594053.783783784,16164629.9999997,-4594053.783783784
709,16163430.0000003,-4594103.873873874,16164629.9999997,-4594103.873873874
710,16164073.963963963,-4594709.9999997,16164073.963963963,-4593510.0000003
711,16164124.054054054,-4594709.9999997,16164124.054054054,-4593510.0000003
712,16164174.144144144,-4594709.9999997,16164174.144144144,-4593510.0000003
713,16163580.0000003,-4594154.234234234,16164779.9999997,-4594154.234234234
714,16164145.675675675,-4593570.0000003,16164145.675675675,-4594769.9999997
715,16164095.585585585,-4593570.0000003,16164095.585585585,-4594769.9999997
716,16164075.495495496,-4593600.0000003,16164075.495495496,-4594799.9999997
717,16163460.0000003,-4594234.594594595,16164659.9999997,-4594234.594594595
718,16164035.315315315,-4593660.0000003,16164035.315315315,-4594859.9999997
719,16163985.225225225,-4593660.0000003,16163985.225225225,-4594859.9999997
720,16163965.135135135,-4593690.0000003,16163965.135135135,-4594889.9999997
721,16163340.0000003,-4594314.954954955,16164539.9999997,-4594314.954954955
722,16163894.954954956,-4593720.0000003,16163894.954954956,-4594919.9999997
723,16163874.864864865,-4593750.0000003,16163874.864864865,-4594949.9999997
724,16163824.774774775,-4593750.0000003,16163824.774774775,-4594949.9999997
725,16163190.0000003,-4594365.3153153155,16164389.9999997,-4594365.3153153155
726,16163190.0000003,-4594415.405405405,16164389.9999997,-4594415.405405405
727,16163764.504504504,-4593840.0000003,16163764.504504504,-4595039.9999997
728,16163160.0000003,-4594485.585585586,16164359.9999997,-4594485.585585586
729,16163160.0000003,-4594535.675675675,16164359.9999997,-4594535.675675675
730,16163160.0000003,-4594585.765765766,16164359.9999997,-4594585.765765766
731,16163160.0000003,-4594635.855855856,16164359.9999997,-4594635.855855856
732,16163160.0000003,-4594685.945945946,16164359.9999997,-4594685.945945946
733,16163160.0000003,-4594736.036036036,16164359.9999997,-4594736.036036036
734,16163190.0000003,-4594756.126126126,16164389.9999997,-4594756.126126126
735,16163190.0000003,-4594806.216216216,16164389.9999997,-4594806.216216216
736,16163190.0000003,-4594856.306306306,16164389.9999997,-4594856.306306306
737,16163220.0000003,-4594876.396396397,16164419.9999997,-4594876.396396397
738,16163220.0000003,-4594926.486486486,16164419.9999997,-4594926.486486486
739,16163220.0000003,-4594976.576576577,16164419.9999997,-4594976.576576577
740,16163250.0000003,-4594996.666666667,16164449.9999997,-4594996.666666667
741,16163220.0000003,-4595016.756756756,16164419.9999997,-4595016.756756756
742,16163793.153153153,-4594440.0000003,16163793.153153153,-4595639.9999997
743,16163773.063063063,-4594410.0000003,16163773.063063063,-4595609.9999997
744,16163130.0000003,-4595017.027027027,16164329.9999997,-4595017.027027027
745,16163702.882882884,-4594440.0000003,16163702.882882884,-4595639.9999997
746,16164269.9999997,-4595022.792792792,16163070.0000003,-4595022.792792792
747,16163632.702702703,-4594410.0000003,16163632.702702703,-4595609.9999997
748,16163582.612612613,-4594410.0000003,16163582.612612613,-4595609.9999997
749,16162980.0000003,-4595057.477477478,16164179.9999997,-4595057.477477478
750,16162980.0000003,-4595107.567567567,16164179.9999997,-4595107.567567567
751,16162980.0000003,-4595157.657657658,16164179.9999997,-4595157.657657658
752,16162980.0000003,-4595207.747747748,16164179.9999997,-4595207.747747748
753,16162980.0000003,-4595257.837837838,16164179.9999997,-4595257.837837838
754,16163552.072072072,-4594680.0000003,16163552.072072072,-4595879.9999997
755,16162950.0000003,-4595328.018018018,16164149.9999997,-4595328.018018018
756,16162950.0000003,-4595378.108108108,16164149.9999997,-4595378.108108108
757,16162950.0000003,-4595428.198198198,16164149.9999997,-4595428.198198198
758,16162950.0000003,-4595478.288288289,16164149.9999997,-4595478.288288289
759,16162950.0000003,-4595528.378378378,16164149.9999997,-4595528.378378378
760,16163578.468468469,-4596149.9999997,16163578.468468469,-4594950.0000003
761,16163010.0000003,-4595568.558558558,16164209.9999997,-4595568.558558558
762,16163010.0000003,-4595618.6486486485,16164209.9999997,-4595618.6486486485
763,16163010.0000003,-4595668.738738739,16164209.9999997,-4595668.738738739
764,16163010.0000003,-4595718.828828828,16164209.9999997,-4595718.828828828
765,16163010.0000003,-4595768.918918919,16164209.9999997,-4595768.918918919
766,16163010.0000003,-4595819.009009009,16164209.9999997,-4595819.009009009
767,16163010.0000003,-4595869.099099099,16164209.9999997,-4595869.099099099
768,16162980.0000003,-4595889.189189189,16164179.9999997,-4595889.189189189
769,16162980.0000003,-4595939.2792792795,16164179.9999997,-4595939.2792792795
770,16163599.369369369,-4596569.9999997,16163599.369369369,-4595370.0000003
771,16163649.45945946,-4596569.9999997,16163649.45945946,-4595370.0000003
772,16163699.54954955,-4596569.9999997,16163699.54954955,-4595370.0000003
773,16164329.9999997,-4595950.360360361,16163130.0000003,-4595950.360360361
774,16163769.72972973,-4596539.9999997,16163769.72972973,-4595340.0000003
775,16163819.81981982,-4596539.9999997,16163819.81981982,-4595340.0000003
776,16163250.0000003,-4595959.90990991,16164449.9999997,-4595959.90990991
777,16163250.0000003,-4596010.0,16164449.9999997,-4596010.0
778,16163250.0000003,-4596060.09009009,16164449.9999997,-4596060.09009009
779,16163829.81981982,-4595490.0000003,16163829.81981982,-4596689.9999997
780,16163190.0000003,-4596100.27027027,16164389.9999997,-4596100.27027027
781,16163277.027314473,-4596375.665398096,16164362.972685527,-4595865.055322626
782,16163799.54954955,-4595550.0000003,16163799.54954955,-4596749.9999997
783,16163190.0000003,-4596190.540540541,16164389.9999997,-4596190.540540541
784,16163759.369369369,-4595610.0000003,16163759.369369369,-4596809.9999997
785,16164329.9999997,-4596189.2792792795,16163130.0000003,-4596189.2792792795
786,16164329.9999997,-4596139.189189189,16163130.0000003,-4596139.189189189
787,16163699.0990991,-4595520.0000003,16163699.0990991,-4596719.9999997
788,16163649.00900901,-4595520.0000003,16163649.00900901,-4596719.9999997
789,16163040.0000003,-4596161.081081081,16164239.9999997,-4596161.081081081
790,16163040.0000003,-4596211.171171172,16164239.9999997,-4596211.171171172
791,16163618.738738738,-4595640.0000003,16163618.738738738,-4596839.9999997
792,16163010.0000003,-4596281.3513513515,16164209.9999997,-4596281.3513513515
793,16163010.0000003,-4596331.441441442,16164209.9999997,-4596331.441441442
794,16163010.0000003,-4596381.531531531,16164209.9999997,-4596381.531531531
795,16163010.0000003,-4596431.621621622,16164209.9999997,-4596431.621621622
796,16163010.0000003,-4596481.711711712,16164209.9999997,-4596481.711711712
797,16163010.0000003,-4596531.801801802,16164209.9999997,-4596531.801801802
798,16163568.108108109,-4595940.0000003,16163568.108108109,-4597139.9999997
799,16163548.018018018,-4595970.0000003,16163548.018018018,-4597169.9999997
800,16162920.0000003,-4596592.072072072,16164119.9999997,-4596592.072072072
801,16163477.837837838,-4596000.0000003,16163477.837837838,-4597199.9999997
802,16162830.0000003,-4596602.252252252,16164029.9999997,-4596602.252252252
803,16162830.0000003,-4596652.342342342,16164029.9999997,-4596652.342342342
804,16163472.432432432,-4597259.9999997,16163472.432432432,-4596060.0000003
805,16162920.0000003,-4596662.522522522,16164119.9999997,-4596662.522522522
806,16162920.0000003,-4596712.612612613,16164119.9999997,-4596712.612612613
807,16164089.9999997,-4596707.297297297,16162890.0000003,-4596707.297297297
808,16163457.207207207,-4596090.0000003,16163457.207207207,-4597289.9999997
809,16163407.117117116,-4596090.0000003,16163407.117117116,-4597289.9999997
810,16162800.0000003,-4596732.972972973,16163999.9999997,-4596732.972972973
811,16162800.0000003,-4596783.063063063,16163999.9999997,-4596783.063063063
812,16162800.0000003,-4596833.153153153,16163999.9999997,-4596833.153153153
813,16162770.0000003,-4596853.243243244,16163969.9999997,-4596853.243243244
814,16162770.0000003,-4596903.333333333,16163969.9999997,-4596903.333333333
815,16163393.423423423,-4597529.9999997,16163393.423423423,-4596330.0000003
816,16162800.0000003,-4596973.513513514,16163999.9999997,-4596973.513513514
817,16162800.0000003,-4597023.603603603,16163999.9999997,-4597023.603603603
818,16162800.0000003,-4597073.693693694,16163999.9999997,-4597073.693693694
819,16162770.0000003,-4597093.783783784,16163969.9999997,-4597093.783783784
820,16163336.126126125,-4596510.0000003,16163336.126126125,-4597709.9999997
821,16163286.036036037,-4596510.0000003,16163286.036036037,-4597709.9999997
822,16163849.9999997,-4597095.945945946,16162650.0000003,-4597095.945945946
823,16163215.855855856,-4596480.0000003,16163215.855855856,-4597679.9999997
824,16163165.765765766,-4596480.0000003,16163165.765765766,-4597679.9999997
825,16163115.675675675,-4596480.0000003,16163115.675675675,-4597679.9999997
826,16162500.0000003,-4597114.414414414,16163699.9999997,-4597114.414414414
827,16163075.495495496,-4596540.0000003,16163075.495495496,-4597739.9999997
828,16163025.405405406,-4596540.0000003,16163025.405405406,-4597739.9999997
829,16162975.315315315,-4596540.0000003,16162975.315315315,-4597739.9999997
830,16163549.9999997,-4597115.225225225,16162350.0000003,-4597115.225225225
831,16162994.864864865,-4597709.9999997,16162994.864864865,-4596510.0000003
832,16163639.9999997,-4597105.045045045,16162440.0000003,-4597105.045045045
833,16163639.9999997,-4597054.954954955,16162440.0000003,-4597054.954954955
834,16162994.864864865,-4596450.0000003,16162994.864864865,-4597649.9999997
835,16162944.774774775,-4596450.0000003,16162944.774774775,-4597649.9999997
836,16162894.684684685,-4596450.0000003,16162894.684684685,-4597649.9999997
837,16162874.594594594,-4596420.0000003,16162874.594594594,-4597619.9999997
838,16162824.504504504,-4596420.0000003,16162824.504504504,-4597619.9999997
839,16162774.414414415,-4596420.0000003,16162774.414414415,-4597619.9999997
840,16163339.9999997,-4597004.324324325,16162140.0000003,-4597004.324324325
841,16162704.234234234,-4596390.0000003,16162704.234234234,-4597589.9999997
842,16163279.9999997,-4596964.144144144,16162080.0000003,-4596964.144144144
843,16163279.9999997,-4596914.054054054,16162080.0000003,-4596914.054054054
844,16162050.0000003,-4596906.036036036,16163249.9999997,-4596906.036036036
845,16162623.873873875,-4596330.0000003,16162623.873873875,-4597529.9999997
846,16161990.0000003,-4596946.216216216,16163189.9999997,-4596946.216216216
847,16162583.693693694,-4596390.0000003,16162583.693693694,-4597589.9999997
848,16162533.603603603,-4596390.0000003,16162533.603603603,-4597589.9999997
849,16162513.513513513,-4596420.0000003,16162513.513513513,-4597619.9999997
850,16163069.9999997,-4597013.423423423,16161870.0000003,-4597013.423423423
851,16162443.333333334,-4596390.0000003,16162443.333333334,-4597589.9999997
852,16163009.9999997,-4596973.243243244,16161810.0000003,-4596973.243243244
853,16162403.153153153,-4596330.0000003,16162403.153153153,-4597529.9999997
854,16162353.063063063,-4596330.0000003,16162353.063063063,-4597529.9999997
855,16161720.0000003,-4596947.027027027,16162919.9999997,-4596947.027027027
856,16162282.882882884,-4596360.0000003,16162282.882882884,-4597559.9999997
857,16162232.792792793,-4596360.0000003,16162232.792792793,-4597559.9999997
858,16162212.702702703,-4596330.0000003,16162212.702702703,-4597529.9999997
859,16162162.612612613,-4596330.0000003,16162162.612612613,-4597529.9999997
860,16162112.522522522,-4596330.0000003,16162112.522522522,-4597529.9999997
861,16162127.567567568,-4597499.9999997,16162127.567567568,-4596300.0000003
862,16162769.9999997,-4596892.342342342,16161570.0000003,-4596892.342342342
863,16162197.747747747,-4597469.9999997,16162197.747747747,-4596270.0000003
864,16162829.9999997,-4596852.162162162,16161630.0000003,-4596852.162162162
865,16162829.9999997,-4596802.072072072,16161630.0000003,-4596802.072072072
866,16162829.9999997,-4596751.981981982,16161630.0000003,-4596751.981981982
867,16162859.9999997,-4596731.891891892,16161660.0000003,-4596731.891891892
868,16162859.9999997,-4596681.801801802,16161660.0000003,-4596681.801801802
869,16162231.711711712,-4596060.0000003,16162231.711711712,-4597259.9999997
870,16162181.621621622,-4596060.0000003,16162181.621621622,-4597259.9999997
871,16162739.9999997,-4596651.531531531,16161540.0000003,-4596651.531531531
872,16162168.558558559,-4597229.9999997,16162168.558558559,-4596030.0000003
873,16162799.9999997,-4596611.3513513515,16161600.0000003,-4596611.3513513515
874,16162799.9999997,-4596561.261261261,16161600.0000003,-4596561.261261261
875,16162799.9999997,-4596511.171171172,16161600.0000003,-4596511.171171172
876,16162218.918918919,-4597079.9999997,16162218.918918919,-4595880.0000003
877,16162239.00900901,-4597049.9999997,16162239.00900901,-4595850.0000003
878,16162859.9999997,-4596420.900900901,16161660.0000003,-4596420.900900901
879,16162859.9999997,-4596370.810810811,16161660.0000003,-4596370.810810811
880,16162269.279279279,-4596929.9999997,16162269.279279279,-4595730.0000003
881,16162451.922785623,-4596915.174838325,16162186.815953115,-4595744.825161675
882,16162919.9999997,-4596280.540540541,16161720.0000003,-4596280.540540541
883,16162310.45045045,-4595640.0000003,16162310.45045045,-4596839.9999997
884,16162260.36036036,-4595640.0000003,16162260.36036036,-4596839.9999997
885,16162829.9999997,-4596220.27027027,16161630.0000003,-4596220.27027027
886,16162239.81981982,-4596779.9999997,16162239.81981982,-4595580.0000003
887,16162859.9999997,-4596150.09009009,16161660.0000003,-4596150.09009009
888,16162240.0,-4595520.0000003,16162240.0,-4596719.9999997
889,16162829.9999997,-4596079.90990991,16161630.0000003,-4596079.90990991
890,16162752.773020094,-4596402.12779543,16161767.226979906,-4595717.51184421
891,16162859.9999997,-4596009.72972973,16161660.0000003,-4596009.72972973
892,16162889.9999997,-4595989.639639639,16161690.0000003,-4595989.639639639
893,16162889.9999997,-4595939.54954955,16161690.0000003,-4595939.54954955
894,16162269.45945946,-4595310.0000003,16162269.45945946,-4596509.9999997
895,16162829.9999997,-4595899.369369369,16161630.0000003,-4595899.369369369
896,16162325.403631184,-4595257.749961116,16162133.154927373,-4596442.250038884
897,16162179.18918919,-4595250.0000003,16162179.18918919,-4596449.9999997
898,16161570.0000003,-4595890.900900901,16162769.9999997,-4595890.900900901
899,16162139.00900901,-4595310.0000003,16162139.00900901,-4596509.9999997
900,16162088.918918919,-4595310.0000003,16162088.918918919,-4596509.9999997
901,16162649.9999997,-4595898.828828828,16161450.0000003,-4595898.828828828
902,16162048.738738738,-4595250.0000003,16162048.738738738,-4596449.9999997
903,16161998.64864865,-4595250.0000003,16161998.64864865,-4596449.9999997
904,16161948.558558559,-4595250.0000003,16161948.558558559,-4596449.9999997
905,16161300.0000003,-4595851.531531531,16162499.9999997,-4595851.531531531
906,16161300.0000003,-4595901.621621622,16162499.9999997,-4595901.621621622
907,16161300.0000003,-4595951.711711712,16162499.9999997,-4595951.711711712
908,16161270.0000003,-4595971.801801802,16162469.9999997,-4595971.801801802
909,16161270.0000003,-4596021.891891892,16162469.9999997,-4596021.891891892
910,16161858.018018018,-4595460.0000003,16161858.018018018,-4596659.9999997
911,16161837.927927928,-4595490.0000003,16161837.927927928,-4596689.9999997
912,16161787.837837838,-4595490.0000003,16161787.837837838,-4596689.9999997
913,16161737.747747747,-4595490.0000003,16161737.747747747,-4596689.9999997
914,16161687.657657657,-4595490.0000003,16161687.657657657,-4596689.9999997
915,16161637.567567568,-4595490.0000003,16161637.567567568,-4596689.9999997
916,16161617.477477478,-4595520.0000003,16161617.477477478,-4596719.9999997
917,16161567.387387387,-4595520.0000003,16161567.387387387,-4596719.9999997
918,16160940.0000003,-4596142.702702703,16162139.9999997,-4596142.702702703
919,16161497.207207207,-4595550.0000003,16161497.207207207,-4596749.9999997
920,16161447.117117116,-4595550.0000003,16161447.117117116,-4596749.9999997
921,16162019.9999997,-4596127.027027027,16160820.0000003,-4596127.027027027
922,16161989.9999997,-4596106.936936937,16160790.0000003,-4596106.936936937
923,16161989.9999997,-4596056.846846847,16160790.0000003,-4596056.846846847
924,16161989.9999997,-4596006.756756756,16160790.0000003,-4596006.756756756
925,16161376.666666666,-4595370.0000003,16161376.666666666,-4596569.9999997
926,16161959.9999997,-4595936.576576577,16160760.0000003,-4595936.576576577
927,16161336.486486487,-4595310.0000003,16161336.486486487,-4596509.9999997
928,16160700.0000003,-4595923.603603603,16161899.9999997,-4595923.603603603
929,16161296.306306306,-4595370.0000003,16161296.306306306,-4596569.9999997
930,16161246.216216216,-4595370.0000003,16161246.216216216,-4596569.9999997
931,16161839.9999997,-4595926.126126126,16160640.0000003,-4595926.126126126
932,16161243.963963963,-4596479.9999997,16161243.963963963,-4595280.0000003
933,16161294.054054054,-4596479.9999997,16161294.054054054,-4595280.0000003
934,16161314.144144144,-4596449.9999997,16161314.144144144,-4595250.0000003
935,16161929.9999997,-4595815.765765766,16160730.0000003,-4595815.765765766
936,16161929.9999997,-4595765.675675675,16160730.0000003,-4595765.675675675
937,16161285.585585585,-4595160.0000003,16161285.585585585,-4596359.9999997
938,16161839.9999997,-4595755.495495495,16160640.0000003,-4595755.495495495
939,16161215.405405406,-4595130.0000003,16161215.405405406,-4596329.9999997
940,16161165.315315315,-4595130.0000003,16161165.315315315,-4596329.9999997
941,16161115.225225225,-4595130.0000003,16161115.225225225,-4596329.9999997
942,16161689.9999997,-4595705.135135135,16160490.0000003,-4595705.135135135
943,16161045.045045044,-4595100.0000003,16161045.045045044,-4596299.9999997
944,16161024.954954956,-4595130.0000003,16161024.954954956,-4596329.9999997
945,16161599.9999997,-4595704.864864865,16160400.0000003,-4595704.864864865
946,16160984.774774775,-4595070.0000003,16160984.774774775,-4596269.9999997
947,16160934.684684685,-4595070.0000003,16160934.684684685,-4596269.9999997
948,16160884.594594594,-4595070.0000003,16160884.594594594,-4596269.9999997
949,16161479.9999997,-4595624.504504505,16160280.0000003,-4595624.504504505
950,16160874.414414415,-4594980.0000003,16160874.414414415,-4596179.9999997
951,16160824.324324325,-4594980.0000003,16160824.324324325,-4596179.9999997
952,16161389.9999997,-4595564.234234234,16160190.0000003,-4595564.234234234
953,16160784.144144144,-4594920.0000003,16160784.144144144,-4596119.9999997
954,16161359.9999997,-4595494.054054054,16160160.0000003,-4595494.054054054
955,16161329.9999997,-4595473.963963964,16160130.0000003,-4595473.963963964
956,16161329.9999997,-4595423.873873874,16160130.0000003,-4595423.873873874
957,16160703.783783784,-4594800.0000003,16160703.783783784,-4595999.9999997
958,16160683.693693694,-4594770.0000003,16160683.693693694,-4595969.9999997
959,16161239.9999997,-4595363.603603603,16160040.0000003,-4595363.603603603
960,16161239.9999997,-4595313.513513514,16160040.0000003,-4595313.513513514
961,16160623.423423423,-4594680.0000003,16160623.423423423,-4595879.9999997
962,16160603.333333334,-4594650.0000003,16160603.333333334,-4595849.9999997
963,16161179.9999997,-4595223.243243244,16159980.0000003,-4595223.243243244
964,16161149.9999997,-4595203.153153153,16159950.0000003,-4595203.153153153
965,16160513.063063063,-4594590.0000003,16160513.063063063,-4595789.9999997
966,16160462.972972972,-4594590.0000003,16160462.972972972,-4595789.9999997
967,16161059.9999997,-4595142.882882883,16159860.0000003,-4595142.882882883
968,16161059.9999997,-4595092.792792792,16159860.0000003,-4595092.792792792
969,16160487.297297297,-4595669.9999997,16160487.297297297,-4594470.0000003
970,16160537.387387387,-4595669.9999997,16160537.387387387,-4594470.0000003
971,16160587.477477478,-4595669.9999997,16160587.477477478,-4594470.0000003
972,16160637.567567568,-4595669.9999997,16160637.567567568,-4594470.0000003
973,16160687.657657657,-4595669.9999997,16160687.657657657,-4594470.0000003
974,16160737.747747747,-4595669.9999997,16160737.747747747,-4594470.0000003
975,16161359.9999997,-4595042.162162162,16160160.0000003,-4595042.162162162
976,16160807.927927928,-4595639.9999997,16160807.927927928,-4594440.0000003
977,16161419.9999997,-4595001.981981982,16160220.0000003,-4595001.981981982
978,16161419.9999997,-4594951.891891892,16160220.0000003,-4594951.891891892
979,16160868.198198197,-4595549.9999997,16160868.198198197,-4594350.0000003
980,16160310.0000003,-4594958.288288289,16161509.9999997,-4594958.288288289
981,16160938.378378378,-4595579.9999997,16160938.378378378,-4594380.0000003
982,16160958.468468469,-4595609.9999997,16160958.468468469,-4594410.0000003
983,16161569.9999997,-4594971.441441442,16160370.0000003,-4594971.441441442
984,16160998.64864865,-4595549.9999997,16160998.64864865,-4594350.0000003
985,16161048.738738738,-4595549.9999997,16161048.738738738,-4594350.0000003
986,16161689.9999997,-4594941.171171172,16160490.0000003,-4594941.171171172
987,16161118.918918919,-4595519.9999997,16161118.918918919,-4594320.0000003
988,16161139.00900901,-4595549.9999997,16161139.00900901,-4594350.0000003
989,16161779.9999997,-4594940.900900901,16160580.0000003,-4594940.900900901
990,16161776.751895353,-4594828.4635975845,16160583.248104647,-4594953.158024037
991,16161749.9999997,-4594870.7207207205,16160550.0000003,-4594870.7207207205
992,16161110.630630631,-4594260.0000003,16161110.630630631,-4595459.9999997
993,16161664.972656112,-4594659.057467689,16160515.027343888,-4595002.023613392
994,16161040.45045045,-4594230.0000003,16161040.45045045,-4595429.9999997
995,16160990.36036036,-4594230.0000003,16160990.36036036,-4595429.9999997
996,16161239.144946558,-4594309.736674961,16160641.39559398,-4595350.263325039
997,16160920.18018018,-4594200.0000003,16160920.18018018,-4595399.9999997
998,16160870.09009009,-4594200.0000003,16160870.09009009,-4595399.9999997
999,16160820.0,-4594200.0000006,16160820.0,-4595399.9999994
